# units: molT2
t_seconds,value
6.510573e+05,4.674806e-13
6.542645e+05,4.627862e-13
6.574716e+05,4.581390e-13
6.606788e+05,4.535385e-13
6.638860e+05,4.489841e-13
6.670932e+05,4.444755e-13
6.703004e+05,4.400121e-13
6.735075e+05,4.355936e-13
6.767147e+05,4.312194e-13
6.799219e+05,4.268892e-13
6.831291e+05,4.226024e-13
6.863363e+05,4.183587e-13
6.895434e+05,4.141576e-13
6.927506e+05,4.099987e-13
6.959578e+05,4.058816e-13
6.991650e+05,4.018058e-13
7.023721e+05,3.977709e-13
7.055793e+05,3.937766e-13
7.087865e+05,3.898223e-13
7.119937e+05,3.859078e-13
7.152009e+05,3.820326e-13
7.184080e+05,3.781963e-13
7.216152e+05,3.743985e-13
7.248224e+05,3.706388e-13
7.280296e+05,3.669169e-13
7.312368e+05,3.632324e-13
7.344439e+05,3.595849e-13
7.376511e+05,3.559740e-13
7.408583e+05,3.523993e-13
7.440655e+05,3.488606e-13
7.472726e+05,3.453574e-13
7.504798e+05,3.418894e-13
7.536870e+05,3.384562e-13
7.568942e+05,3.350575e-13
7.601014e+05,3.316929e-13
7.633085e+05,3.283621e-13
7.665157e+05,3.250647e-13
7.697229e+05,3.218004e-13
7.729301e+05,3.185690e-13
7.761373e+05,3.153700e-13
7.793444e+05,3.122031e-13
7.825516e+05,3.090680e-13
7.857588e+05,3.059644e-13
7.889660e+05,3.028919e-13
7.921731e+05,2.998503e-13
7.953803e+05,2.968393e-13
7.985875e+05,2.938585e-13
8.017947e+05,2.909076e-13
8.050019e+05,2.879863e-13
8.082090e+05,2.850944e-13
8.114162e+05,2.822315e-13
8.146234e+05,2.793974e-13
8.178306e+05,2.765917e-13
8.210378e+05,2.738143e-13
8.242449e+05,2.710647e-13
8.274521e+05,2.683427e-13
8.306593e+05,2.656480e-13
8.338665e+05,2.629804e-13
8.370737e+05,2.603396e-13
8.402808e+05,2.577253e-13
8.434880e+05,2.551373e-13
8.466952e+05,2.525752e-13
8.499024e+05,2.500389e-13
8.531095e+05,2.475281e-13
8.563167e+05,2.450424e-13
8.595239e+05,2.425817e-13
8.627311e+05,2.401458e-13
8.659383e+05,2.377343e-13
8.691454e+05,2.353470e-13
8.723526e+05,2.329837e-13
8.755598e+05,2.306441e-13
8.787670e+05,2.283280e-13
8.819742e+05,2.260352e-13
8.851813e+05,2.237653e-13
8.883885e+05,2.215183e-13
8.915957e+05,2.192939e-13
8.948029e+05,2.170918e-13
8.980100e+05,2.149118e-13
9.012172e+05,2.127537e-13
9.044244e+05,2.106172e-13
9.076316e+05,2.085022e-13
9.108388e+05,2.064085e-13
9.140459e+05,2.043358e-13
9.172531e+05,2.022839e-13
9.204603e+05,2.002526e-13
9.236675e+05,1.982416e-13
9.268747e+05,1.962509e-13
9.300818e+05,1.942802e-13
9.332890e+05,1.923293e-13
9.364962e+05,1.903979e-13
9.397034e+05,1.884860e-13
9.429105e+05,1.865932e-13
9.461177e+05,1.847195e-13
9.493249e+05,1.828646e-13
9.525321e+05,1.810283e-13
9.557393e+05,1.792104e-13
9.589464e+05,1.774108e-13
9.621536e+05,1.756293e-13
9.653608e+05,1.738657e-13
9.685680e+05,1.721197e-13
9.717752e+05,1.703913e-13
9.749823e+05,1.686803e-13
9.781895e+05,1.669864e-13
9.813967e+05,1.653096e-13
9.846039e+05,1.636496e-13
9.878111e+05,1.620062e-13
9.910182e+05,1.603794e-13
9.942254e+05,1.587689e-13
9.974326e+05,1.571745e-13
1.000640e+06,1.555962e-13
1.003847e+06,1.540337e-13
1.007054e+06,1.524870e-13
1.010261e+06,1.509557e-13
1.013468e+06,1.494398e-13
1.016676e+06,1.479392e-13
1.019883e+06,1.464536e-13
1.023090e+06,1.449829e-13
1.026297e+06,1.435270e-13
1.029504e+06,1.420858e-13
1.032712e+06,1.406590e-13
1.035919e+06,1.392465e-13
1.039126e+06,1.378482e-13
1.042333e+06,1.364639e-13
1.045540e+06,1.350936e-13
1.048747e+06,1.337370e-13
1.051955e+06,1.323940e-13
1.055162e+06,1.310646e-13
1.058369e+06,1.297484e-13
1.061576e+06,1.284455e-13
1.064783e+06,1.271557e-13
1.067991e+06,1.258788e-13
1.071198e+06,1.246148e-13
1.074405e+06,1.233634e-13
1.077612e+06,1.221246e-13
1.080819e+06,1.208982e-13
1.084026e+06,1.196842e-13
1.087234e+06,1.184824e-13
1.090441e+06,1.172926e-13
1.093648e+06,1.161147e-13
1.096855e+06,1.149487e-13
1.100062e+06,1.137944e-13
1.103269e+06,1.126517e-13
1.106477e+06,1.115205e-13
1.109684e+06,1.104006e-13
1.112891e+06,1.092920e-13
1.116098e+06,1.081945e-13
1.119305e+06,1.071080e-13
1.122513e+06,1.060325e-13
1.125720e+06,1.049677e-13
1.128927e+06,1.039136e-13
1.132134e+06,1.028702e-13
1.135341e+06,1.018372e-13
1.138548e+06,1.008145e-13
1.141756e+06,9.980216e-14
1.144963e+06,9.879996e-14
1.148170e+06,9.780783e-14
1.151377e+06,9.682565e-14
1.154584e+06,9.585335e-14
1.157792e+06,9.489080e-14
1.160999e+06,9.393792e-14
1.164206e+06,9.299461e-14
1.167413e+06,9.206078e-14
1.170620e+06,9.113632e-14
1.173827e+06,9.022114e-14
1.177035e+06,8.931515e-14
1.180242e+06,8.841827e-14
1.183449e+06,8.753038e-14
1.186656e+06,8.665142e-14
1.189863e+06,8.578128e-14
1.193070e+06,8.491987e-14
1.196278e+06,8.406712e-14
1.199485e+06,8.322293e-14
1.202692e+06,8.238722e-14
1.205899e+06,8.155990e-14
1.209106e+06,8.074089e-14
1.212314e+06,7.993010e-14
1.215521e+06,7.912746e-14
1.218728e+06,7.833287e-14
1.221935e+06,7.754627e-14
1.225142e+06,7.676756e-14
1.228349e+06,7.599667e-14
1.231557e+06,7.523352e-14
1.234764e+06,7.447804e-14
1.237971e+06,7.373014e-14
1.241178e+06,7.298976e-14
1.244385e+06,7.225681e-14
1.247593e+06,7.153122e-14
1.250800e+06,7.081291e-14
1.254007e+06,7.010182e-14
1.257214e+06,6.939787e-14
1.260421e+06,6.870098e-14
1.263628e+06,6.801110e-14
1.266836e+06,6.732814e-14
1.270043e+06,6.665204e-14
1.273250e+06,6.598273e-14
1.276457e+06,6.532015e-14
1.279664e+06,6.466421e-14
1.282871e+06,6.401486e-14
1.286079e+06,6.337204e-14
1.289286e+06,6.273566e-14
1.292493e+06,6.210568e-14
1.295700e+06,6.148203e-14
1.298907e+06,6.086463e-14
1.302115e+06,6.025344e-14
1.305322e+06,5.964839e-14
1.308529e+06,5.904941e-14
1.311736e+06,5.845644e-14
1.314943e+06,5.786943e-14
1.318150e+06,5.728832e-14
1.321358e+06,5.671304e-14
1.324565e+06,5.614353e-14
1.327772e+06,5.557975e-14
1.330979e+06,5.502162e-14
1.334186e+06,5.446911e-14
1.337394e+06,5.392214e-14
1.340601e+06,5.338066e-14
1.343808e+06,5.284462e-14
1.347015e+06,5.231396e-14
1.350222e+06,5.178863e-14
1.353429e+06,5.126858e-14
1.356637e+06,5.075375e-14
1.359844e+06,5.024409e-14
1.363051e+06,4.973954e-14
1.366258e+06,4.924007e-14
1.369465e+06,4.874561e-14
1.372673e+06,4.825611e-14
1.375880e+06,4.777153e-14
1.379087e+06,4.729182e-14
1.382294e+06,4.681692e-14
1.385501e+06,4.634679e-14
1.388708e+06,4.588138e-14
1.391916e+06,4.542065e-14
1.395123e+06,4.496454e-14
1.398330e+06,4.451302e-14
1.401537e+06,4.406602e-14
1.404744e+06,4.362352e-14
1.407951e+06,4.318546e-14
1.411159e+06,4.275180e-14
1.414366e+06,4.232249e-14
1.417573e+06,4.189749e-14
1.420780e+06,4.147677e-14
1.423987e+06,4.106026e-14
1.427195e+06,4.064794e-14
1.430402e+06,4.023976e-14
1.433609e+06,3.983568e-14
1.436816e+06,3.943566e-14
1.440023e+06,3.903965e-14
1.443230e+06,3.864762e-14
1.446438e+06,3.825953e-14
1.449645e+06,3.787533e-14
1.452852e+06,3.749499e-14
1.456059e+06,3.711847e-14
1.459266e+06,3.674574e-14
1.462474e+06,3.637674e-14
1.465681e+06,3.601145e-14
1.468888e+06,3.564983e-14
1.472095e+06,3.529184e-14
1.475302e+06,3.493745e-14
1.478509e+06,3.458661e-14
1.481717e+06,3.423930e-14
1.484924e+06,3.389547e-14
1.488131e+06,3.355510e-14
1.491338e+06,3.321814e-14
1.494545e+06,3.288457e-14
1.497752e+06,3.255435e-14
1.500960e+06,3.222744e-14
1.504167e+06,3.190382e-14
1.507374e+06,3.158345e-14
