dt_s,dx_m,n_cells,n_steps,tau_fitted_s,fit_rmse_norm,tau_pred_s,tau_pred_bot_s,tau_pred_SPP_s,tau_pred_PPL_s,tau_pred_PPL_outlet_s,e_pred,e_bot,e_SPP,Pi,Pi_bot,G_mix_pred,G_mix,G_P,height_m,area_m2,temperature_C,K_s_mol_m3_Pa,D_l_m2_s,Bo,nozzle_flow_cm3_s,h_l0_m_s,a_0_1_m,eps_g0,eps_gH,u_g0_m_s,d_b0_m,P_top_Pa,E_l_m2_s,E_g_m2_s,sample_id,design_role,base_index,var_index,scenario,temperature_K,gas_flow_sccm,top_pressure_atm,nozzle_diameter_mm,t_extract_50_s,t_extract_90_s,t_extract_99_s,tau_fitted_2tau_s,fit_rmse_norm_2tau,tau_fit_nodisc_s,K_s_correlation,D_l_correlation,kanai_in_range,solve_time_s
1314.4186952018065,0.0465,20,250,66375.7078775835,4.2577773259749786e-11,65720.93476009033,68032.86383541851,65718.41606294586,5.0373299368378746,4.727313506537926,0.0099629306838585,-0.0243581684558203,0.0100016381102075,7.66502030726526e-05,7.871109056895865e-05,0.0008699636592694,0.0008613817723789,0.1327799630358649,0.93,0.13,486.21049989014864,1.89715497720975e-07,3.163755200513732e-09,36598.326606709,6.755587585415437,2.3014941078005057e-05,0.6381722046430522,0.0007676058103471,0.0008694754262889,0.0002078642333973,0.007216915479199,140041.1484102253,0.0151272872561645,6.8811850093382935e-06,67,A,67,-1,optimistic,759.3604998901486,912.5763703381826,1.382098676636815,3.26125249825418,46008.16921112135,152838.3215256348,305674.64749851805,66375.70787634801,6.676034855077129e-11,65718.4985299826,K_s_malinauskas,D_l_fukada,True,27.5727653503418
4930.269995155778,0.0465,20,251,248969.00262615917,2.8060081497863564e-11,246513.4997577889,256521.54863136372,246496.29822640607,34.40226254025303,31.9590313335181,0.0099609265650071,-0.0294421503592981,0.0100314058164147,0.0001395650270928,0.0001438973919744,0.0004279463907195,0.0004237256902354,0.1551575829415429,0.93,0.13,470.8624396473169,1.7312964858142206e-07,2.6869155161763514e-09,193651.0888122756,0.8768238516863393,1.831721236885169e-05,0.2127912463525339,0.0001450706439328,0.00016755525703,2.697919543650275e-05,0.0040905059701329,120226.21430160943,0.0081985268209719,8.93125441387237e-07,68,A,68,-1,optimistic,744.0124396473169,105.83405456924044,1.186540481634438,3.8061634795740247,172572.28806475064,573282.0840890725,1146556.6954219176,248969.0026231056,4.3997248811957385e-11,246503.86762858124,K_s_malinauskas,D_l_fukada,False,27.71258568763733
664.2941603867013,0.0465,20,250,33545.56145534696,6.244099406577448e-10,33214.70801933506,34042.37893506031,33205.094863213075,19.224457208608143,18.37326602257274,0.0099610520682372,-0.0145940881705444,0.0102534443445025,0.0005789610687095,0.0005901596203078,0.0020629760491494,0.0020426293122143,0.0934819408345749,0.93,0.13,600.1598656177521,3.383835930200731e-07,8.891283494587824e-09,63699.8599233322,3.694853213770614,6.061107222595071e-05,0.4844361628450736,0.0004410227618413,0.0004822312476029,0.0001136877911929,0.0054623018965126,194198.16180495545,0.0126223806271463,3.763546579011639e-06,69,A,69,-1,optimistic,873.309865617752,580.949555615204,1.9165868423879149,1.5860347831621766,23252.028012682484,77242.82590513455,154484.6451743362,33545.56144618363,9.790438773993914e-10,33213.4143751536,K_s_malinauskas,D_l_fukada,True,27.19323444366455
1254.5884894614112,0.0465,20,251,63354.21067180462,2.1059593495456407e-10,62729.42447307056,64934.98978720996,62718.29336211453,22.26090505040824,20.884737056560795,0.0099600180295338,-0.0243440265500234,0.0101392636119499,0.0003549348022255,0.0003645220939933,0.001227252351269,0.0012151494409287,0.1334427580114452,0.93,0.13,561.419671215117,2.8292432637515065e-07,6.458695388611145e-09,90124.5237595045,2.506082440131461,4.4523966267623166e-05,0.3457737194005273,0.0003117141370672,0.0003532819653048,7.711022892712189e-05,0.0054089848865501,137166.1381876096,0.0112346803737198,2.552674612113413e-06,70,A,70,-1,optimistic,834.569671215117,301.8784625953852,1.3537245318293571,3.22133495286107,43913.82395506653,145880.9464783576,291759.99301802623,63354.21066597126,3.3020609974406395e-10,62726.91642707391,K_s_malinauskas,D_l_fukada,False,27.56924819946289
1316.616464138118,0.0465,20,251,66486.70224945711,1.0012409927805939e-10,65830.8232069059,67801.66728943399,65825.15340102387,11.3392862061067,10.742631207389396,0.0099630995117558,-0.0193942876708843,0.0100500920127434,0.000172263726254,0.0001762237998946,0.0010392599868465,0.0010290078789502,0.1122628198267533,0.93,0.13,515.7155243679881,2.239439846808625e-07,4.254412963237276e-09,59927.14783661401,3.713934993838466,2.9932775841954213e-05,0.4925031284347867,0.0004687873387348,0.0005213857050739,0.0001142749228873,0.0057110785089789,164618.73878419865,0.0126419015703693,3.7829831205847015e-06,71,A,71,-1,optimistic,788.8655243679881,557.4050283124513,1.6246606344357133,2.1364667788147926,46085.10472042288,153093.89992969547,306185.80075339094,66486.70224654693,1.5699082296507696e-10,65828.39401738805,K_s_malinauskas,D_l_fukada,True,27.265512228012085
2411.136247025427,0.0465,20,250,121757.58131837282,1.0299435648010472e-10,120556.81235127136,125164.83304378888,120541.28191309408,31.05954251668584,28.97746155023301,0.00996019174431,-0.0272221169681426,0.0100903141726636,0.0002576672657179,0.0002652167765145,0.0007864790517337,0.0007787228231,0.1457080466873629,0.93,0.13,505.9138286858797,2.1223342020779826e-07,3.865331404313847e-09,139019.50315821715,1.2514578318168117,2.600785120185713e-05,0.3071322579991435,0.000202080193887,0.0002314944743029,3.850639482513267e-05,0.0039477493221361,127092.95732814352,0.0091219351705304,1.2747244800301528e-06,72,A,72,-1,optimistic,779.0638286858797,151.2486472624344,1.2543099662289023,1.4612188152968884,84395.98499745343,280361.9686843681,560720.2852184538,121757.58131289222,1.6149177974714218e-10,120552.0131948601,K_s_malinauskas,D_l_fukada,False,23.905397653579712
686.9652779472906,0.0465,20,251,34690.43477141359,2.8407682518274497e-10,34348.26389736453,35432.00546984165,34343.53197442018,9.463411279205877,8.938492794767074,0.0099618098623992,-0.0209294023466794,0.0101009644917066,0.0002755514862668,0.0002822284018374,0.0016963938457757,0.00167966137849,0.1187533156305826,0.93,0.13,572.7096691727638,2.985801120362678e-07,7.11072210410765e-09,37877.34389018209,6.342215709564268,4.613928517249375e-05,0.611239165777664,0.0007416858012468,0.0008297240998755,0.0001951450987558,0.0072804804676079,153765.55793895386,0.014843435099871,6.460127874126244e-06,73,A,73,-1,optimistic,845.8596691727638,834.0440057378103,1.5175480674952269,3.9317376017570496,24045.594657124544,79879.03947956438,159757.03711668425,34690.43476710261,4.4541860935382606e-10,34346.95213243994,K_s_malinauskas,D_l_fukada,True,24.27239680290222
901.7867179611978,0.0465,20,251,45538.14159295087,6.717740791130943e-10,45089.33589805989,46829.11054158368,45071.037544143954,36.59175654939205,34.09861403925873,0.0099536993826136,-0.027567658956205,0.0103637296645195,0.000811868520079,0.0008360408443229,0.0018104146358104,0.0017925719138582,0.148270496563082,0.93,0.13,615.40561709553,3.61529567608714e-07,1.0006359646471755e-08,108408.32709452017,2.061450783208039,6.718182450363445e-05,0.3177750082173598,0.0002591414230366,0.0002975332877212,6.342925486793967e-05,0.0048929226591544,122040.91041279024,0.0105953182577158,2.099776525364598e-06,74,A,74,-1,optimistic,888.55561709553,210.2281505486129,1.2044501397758722,2.3785618217661977,31564.65477688912,104857.22929599752,209713.10044617733,45538.14157957231,1.0533120271115894e-09,45087.24823397028,K_s_malinauskas,D_l_fukada,False,24.188104391098022
3350.471276452289,0.0465,20,250,169192.87589179,2.1718174716177507e-11,167523.56382261447,171807.3126131657,167516.7347292537,13.658001127187246,13.043653233587056,0.0099646403830276,-0.0152172610211432,0.0100058132415567,8.153215945416903e-05,8.313439701894578e-05,0.0004885528328564,0.0004837326113428,0.0950592170795774,0.93,0.13,457.2030318900943,1.5907688892223558e-07,2.309954209242942e-09,93710.08710928344,2.043561954010712,1.6309964683698676e-05,0.3567591488921594,0.0002997872376271,0.0003282693174284,6.287882935417577e-05,0.0050418424624808,196791.32388399448,0.0105676508949917,2.081555113570159e-06,75,A,75,-1,optimistic,730.3530318900943,389.8983481218006,1.9421793622896075,2.978481755591929,117275.65469546447,389587.6396278489,779170.1852834084,169192.8758901874,3.4054143427341914e-11,167517.64025356385,K_s_malinauskas,D_l_fukada,False,24.22052884101868
2647.316501499403,0.0465,20,251,133684.63210353805,6.344584903972651e-11,132365.82507497014,136073.4524753014,132353.40505462527,24.83926374327668,23.614192082352847,0.0099633498889986,-0.0175553741623255,0.0100581246728284,0.0001876737794016,0.0001917180574826,0.0006769306275721,0.0006702526657492,0.1048042905409097,0.93,0.13,498.3064018189907,2.0337680692451065e-07,3.582027949517928e-09,124858.70835156844,1.5110511150514505,2.463918416659789e-05,0.2981965026187791,0.000224999029088,0.0002485644571902,4.649388046312155e-05,0.0045271965387678,176976.38203734532,0.0096526345028527,1.5391440270397345e-06,76,A,76,-1,optimistic,771.4564018189907,247.6402898913772,1.7466210909187794,2.585914546623826,92663.19552315952,307825.4902660431,615646.9600190708,133684.6320998314,9.948106091021363e-11,132360.97385278836,K_s_malinauskas,D_l_fukada,False,23.993069410324097
582.3807194884284,0.0465,20,250,29408.96716478498,9.619304149181227e-10,29119.035974421426,30041.6788621645,29107.36152191755,23.345784229996543,22.033587399591426,0.0099567578617038,-0.0210611297818105,0.0103618338144569,0.0008020577273009,0.0008217536300858,0.0023823897354473,0.0023589027123214,0.1204616269793253,0.93,0.13,630.7292517274618,3.855212883106381e-07,1.1222914360684742e-08,67727.66221399322,3.545792079279509,7.49228478979887e-05,0.4441005828650689,0.0004147948893249,0.0004647330695474,0.000109101294747,0.0056040668082304,149722.45506851468,0.0124674057824865,3.6117141541979096e-06,77,A,77,-1,optimistic,903.8792517274618,425.53927202811263,1.4776457445695996,2.056308163329959,20384.756274446325,67717.80185451632,135434.72451210165,29408.967152407324,1.508256692842142e-09,29117.776805040765,K_s_malinauskas,D_l_fukada,True,24.01394200325012
2074.964481243444,0.0465,20,250,104781.46358563336,3.1839303456677005e-10,103748.2240621722,106507.08099946944,103709.2987771724,77.84083253270424,74.15348414265085,0.0099591056406128,-0.0162019031752892,0.0103381743112983,0.0007505675330034,0.000766103089365,0.0010356401613818,0.0010254278174213,0.1004212653653454,0.93,0.13,582.8026002272964,3.129313029292752e-07,7.732520574644563e-09,231234.68146374868,0.8248609731467705,5.114336781731734e-05,0.1835605829208702,0.0001214916723324,0.0001336835843209,2.538033763528525e-05,0.00397116865939,181447.0354059013,0.0080496378504117,8.401964879353578e-07,78,A,78,-1,optimistic,855.9526002272963,124.42073501334194,1.7907430091872811,3.5039919754490256,72629.02725015952,241272.34557401369,482541.55140903377,104781.4635710514,4.992292502542415e-10,103743.98134501162,K_s_malinauskas,D_l_fukada,False,23.98824548721313
627.8732528360806,0.0465,20,250,31706.313439057198,2.3919449152469143e-10,31393.662641804032,32793.48897061192,31390.385110204435,6.554835072750561,6.0448920811399605,0.00995904176013,-0.0331521764130985,0.0100644935620766,0.0002088166503767,0.0002159151099138,0.0017760113213694,0.0017584983627398,0.1713846032161347,0.93,0.13,540.223971195519,2.5468491972440164e-07,5.3529906019382e-09,33007.98598972322,7.346044416069866,3.772177422956065e-05,0.8077007359765492,0.0008510997357136,0.0009968562898801,0.000226032135879,0.0063223892053382,107277.9603715986,0.0155123709014292,7.482619398336863e-06,79,A,79,-1,optimistic,813.373971195519,733.8818876675062,1.0587511509656906,1.103785309009254,21977.157282152217,73007.72820525547,146014.5063508928,31706.3134357382,3.7504359726922336e-10,31392.376812639155,K_s_malinauskas,D_l_fukada,True,24.016249179840088
2554.7825981656115,0.0465,20,251,129011.44397199166,1.6396954078793474e-10,127739.12990828058,131678.16150251753,127709.9234948144,58.408374735583045,55.22682712393252,0.0099602530925694,-0.0202517828324546,0.0101912243117903,0.0004573518888526,0.0004682384494624,0.0008271960620755,0.0008190382339726,0.1165145851311364,0.93,0.13,545.3967040404677,2.614365289539062e-07,5.609028165481073e-09,209766.1964345466,0.8721099334927473,3.742203947127585e-05,0.2029086802357568,0.0001339257164872,0.0001495173017109,2.6834151799776844e-05,0.0039601770510242,157626.51439402252,0.0081852789625895,8.883238837434549e-07,80,A,80,-1,optimistic,818.5467040404677,121.24792433402918,1.5556527450680733,3.075047580525279,89423.98299556726,297064.8892639943,594125.9087298375,129011.44396274423,2.570981639146563e-10,127734.05267290885,K_s_malinauskas,D_l_fukada,False,21.41068863868713
643.7314791627853,0.0465,20,250,32507.149993063515,3.562503948218848e-10,32186.573958139263,33365.38695374109,32181.306937270943,10.533467107346029,9.856477767847576,0.0099599303529845,-0.0257223739639963,0.0101252275561001,0.0003273163245942,0.0003365072183668,0.0018651738054806,0.001846780005251,0.139148527966024,0.93,0.13,575.4753263667226,3.0247943582417175e-07,7.277398657287579e-09,42175.822959126825,5.7415930754097015,4.897066695713838e-05,0.6116154358481142,0.0006660946054216,0.0007587268702892,0.0001766644023202,0.006534445336534,131151.04716487697,0.0144069430047937,5.848338682711368e-06,81,A,81,-1,optimistic,848.6253263667226,653.614092320957,1.2943601990118625,2.27027858234942,22532.25540947013,74851.75416307061,149702.5336141196,32507.149987996665,5.585822073819751e-10,32185.28425348212,K_s_malinauskas,D_l_fukada,True,21.292823791503903
994.969593485335,0.0465,20,251,50243.87655366565,7.745307404569142e-10,49748.47967426675,50927.02407041607,49722.57621029708,51.7979346201965,49.59283869740172,0.0099580305296274,-0.0134142437972782,0.0104841780756447,0.0010417387546679,0.0010611129673417,0.0017491326868279,0.0017318865081063,0.0896940723703442,0.93,0.13,636.0911928117275,3.9408544249451254e-07,1.16719920798218e-08,136549.22336103438,1.6659835546746764,7.790546131222003e-05,0.2519964591113466,0.0002057359790177,0.0002241802292239,5.126103245152851e-05,0.0048985445210599,200850.2418790245,0.0099394723119615,1.696956914152202e-06,82,A,82,-1,optimistic,909.2411928117276,259.3112897724078,1.9822377683594825,3.670880394987762,34826.425192453,115692.77086303257,231384.0379113472,50243.87653664905,1.2144318065175114e-09,49746.39175692298,K_s_malinauskas,D_l_fukada,False,21.285765409469604
1506.2683687190258,0.0465,20,250,76063.66286820434,6.514921315078692e-11,75313.41843595129,78234.56417827509,75308.86486092117,9.106966512034129,8.489248091356016,0.0099616303154673,-0.0277486215060119,0.0100226979742307,0.0001209282138145,0.0001245123657488,0.0008987924055003,0.0008899272789399,0.1475402340136473,0.93,0.13,491.16833768785,1.9525229123520049e-07,3.330522629043128e-09,55555.108081328086,3.848044547278128,2.357324429909012e-05,0.5419538502057067,0.0005056796597563,0.0005802323740627,0.0001184013706854,0.0055984065015618,125901.16100823508,0.0127771543905115,3.919585989997623e-06,83,A,83,-1,optimistic,764.31833768785,470.3447910623495,1.2425478510558603,1.733793436549604,52723.35222696345,175146.04162156917,350289.7989204377,76063.66286603802,1.0215154062614714e-10,75310.52868384482,K_s_malinauskas,D_l_fukada,True,21.467294454574585
3326.2554227325368,0.0465,20,250,167969.73347795353,3.0159478913602386e-11,166312.77113662683,171978.91735522874,166304.67297657815,16.19605721415395,15.228767407510205,0.009962929064332,-0.0233120660307105,0.0100121089297946,9.738786604291602e-05,9.992976361195088e-05,0.0005286175988172,0.0005234029721338,0.1286057027924498,0.93,0.13,450.2908090129495,1.5222072336009446e-07,2.1351910991908477e-09,102833.5890718699,1.6098616239416492,1.4635890470935442e-05,0.3971796397677029,0.0002731898050612,0.0003082921651985,4.9534203813589206e-05,0.0041269457601759,145666.6232276475,0.0098378156378509,1.6397915849232597e-06,84,A,84,-1,optimistic,723.4408090129494,236.55967132724436,1.437617796473205,1.200578674674034,116427.83435942786,386771.1992003557,773537.3484460777,167969.7334757412,4.728944228489457e-11,166306.60576658725,K_s_malinauskas,D_l_fukada,False,21.426467180252075
777.1989580652491,0.0465,20,251,39246.96019491371,6.316151312995301e-10,38859.94790326246,39934.64438067168,38846.295019909565,27.30256850185097,25.960714109187474,0.0099591562143797,-0.0172202406312352,0.0103141155365985,0.0007028358428482,0.000717926406876,0.0018961090216874,0.0018774115864196,0.1043989092800059,0.93,0.13,620.9933770820498,3.701945337842665e-07,1.04386488095212e-08,82992.80444550245,2.9004199084162683,7.007355719362271e-05,0.3572308693487214,0.000338500287344,0.0003738218974404,8.924368948973133e-05,0.0056854037495898,173119.22967494465,0.0117381695541049,2.9543434589861845e-06,85,A,85,-1,optimistic,894.1433770820498,401.0309251064243,1.7085539568215609,3.3954785130918026,27203.93879835427,90371.00459715958,180740.83332810743,39246.96018407193,9.903438809896716e-10,38858.360715881085,K_s_malinauskas,D_l_fukada,False,21.499398231506348
1436.215649858406,0.0465,20,250,72525.6006938027,3.170924340132295e-10,71810.78249292029,75088.42200478705,71791.52315192301,38.51523817207063,35.43385835399158,0.0099541903885099,-0.034130712066648,0.0102251283947026,0.0005364872687067,0.0005552483861082,0.0012600482977192,0.001247629159531,0.1768144606482765,0.93,0.13,565.9866560250521,2.892064427451599e-07,6.717015671183103e-09,133941.56451281995,1.462479440232879,4.50134760010214e-05,0.295796732466606,0.0002097413768046,0.0002467847633442,4.49993673917809e-05,0.0042544359781601,103420.09007069282,0.009558484628016,1.4896693253333171e-06,86,A,86,-1,optimistic,839.136656025052,137.15854056290942,1.0206769313663244,1.7956811795011165,50270.94865485559,166999.20787369448,333996.2514060231,72525.60068374845,4.971886247266734e-10,71807.4928688735,K_s_malinauskas,D_l_fukada,False,21.26174116134644
1233.991826252006,0.0465,20,251,62314.35505909764,7.85666779953194e-11,61699.59131260031,63422.75770189913,61695.43336304306,8.315712306854564,7.907486897538978,0.0099638220192194,-0.0174764182915417,0.0100318882989696,0.0001347865126081,0.0001376770619056,0.0010175251751103,0.001007486756383,0.1042669494569503,0.93,0.13,511.69079691171646,2.190947838831284e-07,4.09130831866325e-09,48246.87224264287,4.9460037121159175,2.918512449282148e-05,0.5399336247351644,0.0005822779145352,0.0006429627284168,0.0001521847296035,0.0064705499475513,177392.043802212,0.0137764857278512,5.037958011738316e-06,87,A,87,-1,optimistic,784.8407969117164,798.2408518051996,1.750723353587091,2.858261627145112,43193.05218979162,143486.5521375122,286971.2294772131,62314.35505695685,1.231892816173765e-10,61697.35914597163,K_s_malinauskas,D_l_fukada,True,21.365731954574585
1623.7888668133623,0.0465,20,251,81998.0736259964,9.144960466324086e-11,81189.44334066812,84631.9110965085,81181.55696860875,15.772233404738309,14.603269277488623,0.0099597959051806,-0.0311210917535425,0.0100579083215092,0.0001942834554261,0.0002005757047581,0.000922736165006,0.0009136365316196,0.1625172438312712,0.93,0.13,523.0305844917893,2.329019901747503e-07,4.5630700941862314e-09,81054.89124214776,2.744241025216512,3.1979227044803104e-05,0.3693578554817656,0.0003465933729818,0.0004028756532791,8.44381853912773e-05,0.0056302044400238,113540.42405162472,0.0115448631961926,2.795260954872182e-06,88,A,88,-1,optimistic,796.1805844917893,294.1802115939452,1.1205568620935082,3.5453198486939077,56836.77428249025,188810.75874823317,377619.0587353931,81998.07362271794,1.4338939848787835e-10,81186.17919258973,K_s_malinauskas,D_l_fukada,False,24.65102791786194
917.6987464871968,0.0465,20,250,46342.05258581284,3.3799512078490305e-10,45884.937324359846,47077.96398370699,45876.02867390055,17.816147755999708,16.996764542502728,0.0099622073845639,-0.0156317592270736,0.0101583316033066,0.0003883541856389,0.0003961574301801,0.0015768532961362,0.0015612993086342,0.0973168878140681,0.93,0.13,556.2347380444407,2.758765450364205e-07,6.174209873580859e-09,68555.22655205842,3.0818239741616478,4.217142111750743e-05,0.5034844781584639,0.000409787693298,0.0004496449714149,9.48253530511276e-05,0.0048834199790652,188290.8312946558,0.0119537581263593,3.139120123052388e-06,89,A,89,-1,optimistic,829.3847380444407,496.43900503630687,1.8582860231399536,1.0500306831672788,32121.88669202922,106708.3384130066,213415.2846381479,46342.05257896262,5.299613411658672e-10,45883.20321256924,K_s_malinauskas,D_l_fukada,True,25.35097646713257
1534.0179721389318,0.0465,20,250,77464.37875833809,5.710283960772575e-10,76700.89860694659,79226.20138180733,76661.77022539605,78.24345347299582,73.65963880591272,0.0099539922642099,-0.0222378782869906,0.0104694756014929,0.0010206319687498,0.0010467620709979,0.0013507573896495,0.001337444477665,0.1259665156860925,0.93,0.13,607.2857175022364,3.491110978972517e-07,9.400883423510223e-09,208934.9758411641,0.9312935439709582,6.175513597430708e-05,0.2043617841888965,0.0001344585225101,0.0001513812304873,2.8655185968337175e-05,0.0039476614390638,143899.07986046746,0.0083481086534695,9.486078143523032e-07,90,A,90,-1,optimistic,880.4357175022363,110.8218262724456,1.4201734997332096,2.63819932192564,53694.25057971147,178371.357653904,356740.4042893002,77464.37873899973,8.953506394885982e-10,76697.36977226862,K_s_malinauskas,D_l_fukada,False,25.11012053489685
1974.6146994355151,0.0465,20,250,99714.49352507724,3.2346596581027944e-11,98730.73497177576,101621.82706181284,98726.92527084674,7.619303854076695,7.22771401230681,0.0099640558087883,-0.0187689356891354,0.0100030285711947,7.717554084839522e-05,7.890841113128303e-05,0.0006841346713886,0.0006773851677729,0.1094835379021579,0.93,0.13,465.4882967472077,1.6752096460837399e-07,2.533460988603734e-09,54204.121202048445,3.875841756834173,1.8134894477897414e-05,0.5423414805598636,0.0005182832509649,0.0005749957261448,0.000119256669441,0.0057338404257392,170571.67462056968,0.0128047742568799,3.94789999514966e-06,91,A,91,-1,optimistic,738.6382967472076,642.1180274837584,1.6834115432575345,2.0164501406252384,69116.87256009427,229605.0224531708,459207.04422510735,99714.49352366805,5.071857601130263e-11,98727.18617535949,K_s_malinauskas,D_l_fukada,True,25.45262122154236
3919.531589753548,0.0465,20,250,197929.2509621775,4.494849796750321e-11,195976.5794876774,201114.41350012852,195959.4038704702,34.35023085755443,32.76314922179184,0.0099638001622682,-0.0158375647101445,0.0100523223320752,0.0001752925870312,0.0001788315040509,0.0005227240171806,0.000517567082203,0.0978060518669778,0.93,0.13,480.65934386104345,1.8361973373777254e-07,2.984525346984178e-09,173584.22772077002,0.966994148169254,2.017945566405425e-05,0.2463638961552706,0.000161841248604,0.0001776591082513,2.9753666097515508e-05,0.0039415170273654,190337.1442005504,0.008442853801897,9.849721511812697e-07,92,A,92,-1,optimistic,753.8093438610434,173.32626147366634,1.87848156131804,2.4207586301490664,137194.2061070354,455756.7155071845,911507.4760863832,197929.25095828788,7.047751094195224e-11,195969.4851673007,K_s_malinauskas,D_l_fukada,False,25.914239645004272
286.8794386693782,0.0465,20,251,14486.771332929657,1.5869185740500326e-09,14343.97193346891,14922.719484969297,14339.4985814333,8.945773926303405,8.311947161404394,0.0099553596537337,-0.0292137202256426,0.0102704254726901,0.0006238554211293,0.0006431656520777,0.0035466036355596,0.0035116439569919,0.1546734121465533,0.93,0.13,648.2364999130368,4.138026943187531e-07,1.27352461769434e-08,23216.547938222942,9.971006527912945,7.329353231196824e-05,0.9131887186798946,0.0012100458787863,0.0013971117887959,0.0003068002008588,0.0079504653574934,116168.06331553962,0.0170013659448719,1.0156383849720967e-05,93,A,93,-1,optimistic,921.3864999130368,938.6332649458705,1.1464896453544495,2.9253199761733413,10041.471124477532,33357.591088649286,66714.74974149832,14486.77132285176,2.4881538087656916e-09,14343.331613594968,K_s_malinauskas,D_l_fukada,True,26.41671705245972
1242.5189088229029,0.0465,20,250,62744.56546973194,5.500546328848902e-10,62125.94544114514,63980.94740975415,62101.29206206115,49.30023518731768,46.6838697401772,0.0099575149189938,-0.0193242205699773,0.0103584544912195,0.0007938681072536,0.0008122780926574,0.0014922778051582,0.0014775649303207,0.1133136908767993,0.93,0.13,589.916218072176,3.232453767933017e-07,8.193507560581668e-09,144303.66699722584,1.348767121429623,5.42401753728778e-05,0.28810028733769,0.0001946803483021,0.0002167235253578,4.150052681321918e-05,0.0040544287567599,160559.881938505,0.0093291742834703,1.3738429085142471e-06,94,A,94,-1,optimistic,863.066218072176,180.63433870149535,1.5846028318628669,1.5129093136638403,43491.248398429365,144477.1607417299,288952.4440900141,62744.5654546411,8.624630815289621e-10,62123.306015320486,K_s_malinauskas,D_l_fukada,False,25.841960906982425
1558.6089257386302,0.0465,20,251,78706.7196227842,1.0612927177110269e-10,77930.4462869315,80767.27021486878,77921.8432324537,17.205475781867765,16.107141357225927,0.0099611047137411,-0.0255121980302516,0.0100726106797691,0.0002208042708966,0.000226963018217,0.000965758494198,0.0009562333536317,0.1381459643994242,0.93,0.13,532.4948530644178,2.447668680939435e-07,4.9864542492639614e-09,83588.12947333106,2.702466213681968,3.486985731479871e-05,0.3549510282618355,0.0003360894463041,0.0003824875149742,8.315280657482979e-05,0.0056811687169913,133305.9487415012,0.011491856576392,2.7527094812564696e-06,95,A,95,-1,optimistic,805.6448530644178,329.09175359278254,1.3156274240463972,3.891012074425817,54555.38058015068,181232.0079822115,362461.6533503833,78706.7196191325,1.6640669064518895e-10,77927.41515991489,K_s_malinauskas,D_l_fukada,False,26.017963647842407
1997.9779058605532,0.0465,20,250,100893.79758893789,1.3566723889240342e-10,99898.89529302769,103848.96976916994,99882.93128271024,31.926319827280988,29.71228470729826,0.0099590920699565,-0.0284564419541248,0.0101205110147046,0.0003196373936695,0.0003293247338991,0.0009039060069952,0.00089499269237,0.1511620211120678,0.93,0.13,535.0400259718299,2.480102514378845e-07,5.105059056316231e-09,134097.8410276156,1.4725365345354464,3.4781392213830896e-05,0.2767960274373804,0.0002094969459389,0.0002411357712925,4.530881644724451e-05,0.0045411839442605,121762.30931784958,0.0095781567211633,1.4999133974702446e-06,96,A,96,-1,optimistic,808.1900259718299,165.14095518507307,1.2017005607485771,2.781710395589471,69934.30090763138,232320.51156806533,464637.9996173917,100893.79758295488,2.1272146041207347e-10,99894.8086360076,K_s_malinauskas,D_l_fukada,False,27.761261701583862
570.4350796236204,0.0465,20,250,28805.894391582944,5.389162306851813e-10,28521.75398118102,29219.3202125026,28515.49449977469,12.51804692757228,11.975608974220808,0.009962234811695,-0.0141490567854742,0.0101839332230606,0.0004389910519584,0.0004473006959874,0.0021393380534486,0.0021182356920974,0.0913760998525721,0.93,0.13,592.4613552168012,3.269752490253766e-07,8.363099853217716e-09,44404.37485327261,5.4386835129303215,5.6113567630813646e-05,0.6095188776172303,0.0006326648724393,0.000690452180907,0.0001673441080901,0.0062278452301189,198999.4201931404,0.0141745816967675,5.53979753596963e-06,97,A,97,-1,optimistic,865.6113552168011,882.3684333654274,1.963971578516066,1.8143496196717024,19966.739065241574,66329.15359204652,132657.44188638966,28805.89438479038,8.449922323108687e-10,28520.67685177113,K_s_malinauskas,D_l_fukada,True,27.478619813919067
851.9474871862831,0.0465,20,250,43021.28973802024,9.196892205687419e-10,42597.37435931416,44137.03009155309,42574.12229858528,46.49565838954445,43.5113195351337,0.009951678597143,-0.0252790083795507,0.0105032685418346,0.0010921107912326,0.0011227404320042,0.0019648286264208,0.0019454679546154,0.1389702777704802,0.93,0.13,644.4828189909458,4.076619472961953e-07,1.2399736394865068e-08,122564.48342051524,1.8966516842420984,8.276392824256938e-05,0.2736883058736589,0.0002292106764396,0.000261040831662,5.835851336129533e-05,0.005024928099313,129399.07979818528,0.010333760443388,1.9319135415724706e-06,98,A,98,-1,optimistic,917.6328189909458,196.976806901897,1.2770696254447105,3.3782797446474437,29820.104128413524,99061.8641519062,198122.4475568601,43021.28972071676,1.4420320356302032e-09,42595.315994427096,K_s_malinauskas,D_l_fukada,False,27.060482501983643
