# units: molT2
t_seconds,value
2.367186e+05,7.303368e-13
2.381889e+05,7.231028e-13
2.396593e+05,7.159404e-13
2.411296e+05,7.088490e-13
2.425999e+05,7.018279e-13
2.440702e+05,6.948763e-13
2.455405e+05,6.879935e-13
2.470108e+05,6.811790e-13
2.484811e+05,6.744319e-13
2.499514e+05,6.677516e-13
2.514217e+05,6.611376e-13
2.528920e+05,6.545890e-13
2.543623e+05,6.481053e-13
2.558326e+05,6.416858e-13
2.573029e+05,6.353299e-13
2.587732e+05,6.290370e-13
2.602435e+05,6.228064e-13
2.617138e+05,6.166375e-13
2.631841e+05,6.105297e-13
2.646544e+05,6.044824e-13
2.661247e+05,5.984950e-13
2.675950e+05,5.925669e-13
2.690653e+05,5.866975e-13
2.705356e+05,5.808863e-13
2.720059e+05,5.751326e-13
2.734762e+05,5.694359e-13
2.749465e+05,5.637956e-13
2.764168e+05,5.582112e-13
2.778871e+05,5.526822e-13
2.793574e+05,5.472078e-13
2.808277e+05,5.417877e-13
2.822980e+05,5.364213e-13
2.837683e+05,5.311081e-13
2.852386e+05,5.258475e-13
2.867089e+05,5.206389e-13
2.881792e+05,5.154820e-13
2.896495e+05,5.103762e-13
2.911198e+05,5.053209e-13
2.925901e+05,5.003157e-13
2.940604e+05,4.953601e-13
2.955307e+05,4.904535e-13
2.970010e+05,4.855956e-13
2.984713e+05,4.807858e-13
2.999416e+05,4.760236e-13
3.014119e+05,4.713086e-13
3.028822e+05,4.666402e-13
3.043525e+05,4.620182e-13
3.058228e+05,4.574419e-13
3.072932e+05,4.529109e-13
3.087635e+05,4.484248e-13
3.102338e+05,4.439832e-13
3.117041e+05,4.395855e-13
3.131744e+05,4.352314e-13
3.146447e+05,4.309205e-13
3.161150e+05,4.266522e-13
3.175853e+05,4.224262e-13
3.190556e+05,4.182421e-13
3.205259e+05,4.140994e-13
3.219962e+05,4.099977e-13
3.234665e+05,4.059367e-13
3.249368e+05,4.019159e-13
3.264071e+05,3.979349e-13
3.278774e+05,3.939934e-13
3.293477e+05,3.900909e-13
3.308180e+05,3.862270e-13
3.322883e+05,3.824015e-13
3.337586e+05,3.786138e-13
3.352289e+05,3.748636e-13
3.366992e+05,3.711506e-13
3.381695e+05,3.674743e-13
3.396398e+05,3.638345e-13
3.411101e+05,3.602307e-13
3.425804e+05,3.566626e-13
3.440507e+05,3.531299e-13
3.455210e+05,3.496321e-13
3.469913e+05,3.461690e-13
3.484616e+05,3.427402e-13
3.499319e+05,3.393454e-13
3.514022e+05,3.359842e-13
3.528725e+05,3.326562e-13
3.543428e+05,3.293613e-13
3.558131e+05,3.260990e-13
3.572834e+05,3.228690e-13
3.587537e+05,3.196709e-13
3.602240e+05,3.165046e-13
3.616943e+05,3.133696e-13
3.631646e+05,3.102657e-13
3.646349e+05,3.071925e-13
3.661052e+05,3.041498e-13
3.675755e+05,3.011372e-13
3.690458e+05,2.981544e-13
3.705161e+05,2.952012e-13
3.719864e+05,2.922772e-13
3.734567e+05,2.893822e-13
3.749270e+05,2.865159e-13
3.763974e+05,2.836779e-13
3.778677e+05,2.808681e-13
3.793380e+05,2.780861e-13
3.808083e+05,2.753317e-13
3.822786e+05,2.726045e-13
3.837489e+05,2.699044e-13
3.852192e+05,2.672310e-13
3.866895e+05,2.645840e-13
3.881598e+05,2.619633e-13
3.896301e+05,2.593686e-13
3.911004e+05,2.567995e-13
3.925707e+05,2.542559e-13
3.940410e+05,2.517375e-13
3.955113e+05,2.492441e-13
3.969816e+05,2.467753e-13
3.984519e+05,2.443310e-13
3.999222e+05,2.419109e-13
4.013925e+05,2.395148e-13
