# units: 1/m
x_metres,value
4.420370e-01,2.521807e-01
4.449074e-01,2.521970e-01
4.477778e-01,2.522133e-01
4.506481e-01,2.522297e-01
4.535185e-01,2.522460e-01
4.563889e-01,2.522624e-01
4.592593e-01,2.522787e-01
4.621296e-01,2.522951e-01
4.650000e-01,2.523114e-01
4.678704e-01,2.523278e-01
4.707407e-01,2.523441e-01
4.736111e-01,2.523605e-01
4.764815e-01,2.523769e-01
4.793519e-01,2.523932e-01
4.822222e-01,2.524096e-01
4.850926e-01,2.524260e-01
4.879630e-01,2.524423e-01
4.908333e-01,2.524587e-01
4.937037e-01,2.524751e-01
4.965741e-01,2.524915e-01
4.994444e-01,2.525079e-01
5.023148e-01,2.525243e-01
5.051852e-01,2.525407e-01
5.080556e-01,2.525570e-01
5.109259e-01,2.525734e-01
5.137963e-01,2.525898e-01
5.166667e-01,2.526062e-01
5.195370e-01,2.526226e-01
5.224074e-01,2.526391e-01
5.252778e-01,2.526555e-01
5.281481e-01,2.526719e-01
5.310185e-01,2.526883e-01
5.338889e-01,2.527047e-01
5.367593e-01,2.527211e-01
5.396296e-01,2.527376e-01
5.425000e-01,2.527540e-01
5.453704e-01,2.527704e-01
5.482407e-01,2.527868e-01
5.511111e-01,2.528033e-01
5.539815e-01,2.528197e-01
5.568519e-01,2.528362e-01
5.597222e-01,2.528526e-01
5.625926e-01,2.528690e-01
5.654630e-01,2.528855e-01
5.683333e-01,2.529019e-01
5.712037e-01,2.529184e-01
5.740741e-01,2.529348e-01
5.769444e-01,2.529513e-01
5.798148e-01,2.529678e-01
5.826852e-01,2.529842e-01
5.855556e-01,2.530007e-01
5.884259e-01,2.530172e-01
5.912963e-01,2.530336e-01
5.941667e-01,2.530501e-01
5.970370e-01,2.530666e-01
5.999074e-01,2.530831e-01
6.027778e-01,2.530995e-01
6.056481e-01,2.531160e-01
6.085185e-01,2.531325e-01
6.113889e-01,2.531490e-01
6.142593e-01,2.531655e-01
6.171296e-01,2.531820e-01
6.200000e-01,2.531985e-01
6.228704e-01,2.532150e-01
6.257407e-01,2.532315e-01
6.286111e-01,2.532480e-01
6.314815e-01,2.532645e-01
6.343519e-01,2.532810e-01
6.372222e-01,2.532975e-01
6.400926e-01,2.533141e-01
