# units: molT2/s
t_seconds,value
1.510627e+05,7.375618e-19
1.514981e+05,7.338923e-19
1.519334e+05,7.302410e-19
1.523688e+05,7.266079e-19
1.528041e+05,7.229928e-19
1.532394e+05,7.193958e-19
1.536748e+05,7.158166e-19
1.541101e+05,7.122552e-19
1.545455e+05,7.087116e-19
1.549808e+05,7.051856e-19
1.554161e+05,7.016771e-19
1.558515e+05,6.981861e-19
1.562868e+05,6.947125e-19
1.567222e+05,6.912561e-19
1.571575e+05,6.878169e-19
1.575928e+05,6.843949e-19
1.580282e+05,6.809899e-19
1.584635e+05,6.776018e-19
1.588988e+05,6.742305e-19
1.593342e+05,6.708761e-19
1.597695e+05,6.675383e-19
1.602049e+05,6.642172e-19
1.606402e+05,6.609125e-19
1.610755e+05,6.576243e-19
1.615109e+05,6.543525e-19
1.619462e+05,6.510969e-19
1.623816e+05,6.478576e-19
1.628169e+05,6.446343e-19
1.632522e+05,6.414271e-19
1.636876e+05,6.382359e-19
1.641229e+05,6.350605e-19
1.645583e+05,6.319009e-19
1.649936e+05,6.287571e-19
1.654289e+05,6.256288e-19
1.658643e+05,6.225162e-19
1.662996e+05,6.194190e-19
1.667350e+05,6.163373e-19
1.671703e+05,6.132708e-19
1.676056e+05,6.102197e-19
1.680410e+05,6.071837e-19
1.684763e+05,6.041628e-19
1.689117e+05,6.011569e-19
1.693470e+05,5.981660e-19
1.697823e+05,5.951900e-19
1.702177e+05,5.922288e-19
1.706530e+05,5.892823e-19
1.710883e+05,5.863505e-19
1.715237e+05,5.834333e-19
1.719590e+05,5.805306e-19
1.723944e+05,5.776423e-19
1.728297e+05,5.747684e-19
1.732650e+05,5.719088e-19
1.737004e+05,5.690634e-19
1.741357e+05,5.662322e-19
1.745711e+05,5.634150e-19
1.750064e+05,5.606119e-19
1.754417e+05,5.578227e-19
1.758771e+05,5.550474e-19
1.763124e+05,5.522859e-19
1.767478e+05,5.495382e-19
1.771831e+05,5.468041e-19
1.776184e+05,5.440836e-19
1.780538e+05,5.413767e-19
1.784891e+05,5.386832e-19
1.789245e+05,5.360031e-19
1.793598e+05,5.333364e-19
1.797951e+05,5.306829e-19
1.802305e+05,5.280426e-19
1.806658e+05,5.254155e-19
1.811012e+05,5.228014e-19
1.815365e+05,5.202004e-19
1.819718e+05,5.176122e-19
1.824072e+05,5.150370e-19
1.828425e+05,5.124746e-19
1.832779e+05,5.099249e-19
1.837132e+05,5.073879e-19
1.841485e+05,5.048635e-19
1.845839e+05,5.023517e-19
1.850192e+05,4.998524e-19
1.854545e+05,4.973655e-19
1.858899e+05,4.948910e-19
1.863252e+05,4.924288e-19
1.867606e+05,4.899788e-19
1.871959e+05,4.875411e-19
1.876312e+05,4.851154e-19
1.880666e+05,4.827019e-19
1.885019e+05,4.803003e-19
1.889373e+05,4.779107e-19
1.893726e+05,4.755330e-19
1.898079e+05,4.731671e-19
1.902433e+05,4.708130e-19
1.906786e+05,4.684706e-19
1.911140e+05,4.661398e-19
1.915493e+05,4.638207e-19
1.919846e+05,4.615130e-19
1.924200e+05,4.592169e-19
1.928553e+05,4.569322e-19
1.932907e+05,4.546589e-19
1.937260e+05,4.523968e-19
1.941613e+05,4.501460e-19
1.945967e+05,4.479065e-19
1.950320e+05,4.456780e-19
1.954674e+05,4.434607e-19
1.959027e+05,4.412543e-19
1.963380e+05,4.390590e-19
1.967734e+05,4.368746e-19
1.972087e+05,4.347010e-19
1.976440e+05,4.325383e-19
1.980794e+05,4.303863e-19
1.985147e+05,4.282450e-19
1.989501e+05,4.261144e-19
1.993854e+05,4.239944e-19
1.998207e+05,4.218849e-19
2.002561e+05,4.197859e-19
2.006914e+05,4.176974e-19
2.011268e+05,4.156192e-19
2.015621e+05,4.135514e-19
2.019974e+05,4.114939e-19
2.024328e+05,4.094466e-19
2.028681e+05,4.074096e-19
2.033035e+05,4.053826e-19
2.037388e+05,4.033657e-19
2.041741e+05,4.013589e-19
2.046095e+05,3.993620e-19
2.050448e+05,3.973751e-19
2.054802e+05,3.953981e-19
2.059155e+05,3.934309e-19
2.063508e+05,3.914735e-19
2.067862e+05,3.895258e-19
2.072215e+05,3.875878e-19
2.076569e+05,3.856595e-19
2.080922e+05,3.837407e-19
2.085275e+05,3.818315e-19
2.089629e+05,3.799318e-19
2.093982e+05,3.780416e-19
2.098335e+05,3.761607e-19
2.102689e+05,3.742892e-19
2.107042e+05,3.724270e-19
2.111396e+05,3.705741e-19
2.115749e+05,3.687304e-19
2.120102e+05,3.668959e-19
2.124456e+05,3.650705e-19
2.128809e+05,3.632542e-19
2.133163e+05,3.614469e-19
2.137516e+05,3.596486e-19
2.141869e+05,3.578593e-19
2.146223e+05,3.560789e-19
2.150576e+05,3.543073e-19
2.154930e+05,3.525445e-19
2.159283e+05,3.507905e-19
2.163636e+05,3.490453e-19
2.167990e+05,3.473087e-19
2.172343e+05,3.455807e-19
2.176697e+05,3.438614e-19
2.181050e+05,3.421506e-19
2.185403e+05,3.404483e-19
2.189757e+05,3.387545e-19
2.194110e+05,3.370691e-19
2.198464e+05,3.353921e-19
2.202817e+05,3.337235e-19
2.207170e+05,3.320631e-19
2.211524e+05,3.304110e-19
2.215877e+05,3.287672e-19
2.220230e+05,3.271315e-19
2.224584e+05,3.255039e-19
2.228937e+05,3.238845e-19
2.233291e+05,3.222730e-19
2.237644e+05,3.206697e-19
2.241997e+05,3.190743e-19
2.246351e+05,3.174868e-19
2.250704e+05,3.159072e-19
2.255058e+05,3.143355e-19
2.259411e+05,3.127716e-19
2.263764e+05,3.112155e-19
2.268118e+05,3.096671e-19
2.272471e+05,3.081265e-19
2.276825e+05,3.065935e-19
2.281178e+05,3.050681e-19
2.285531e+05,3.035503e-19
2.289885e+05,3.020401e-19
2.294238e+05,3.005373e-19
2.298592e+05,2.990421e-19
2.302945e+05,2.975543e-19
2.307298e+05,2.960739e-19
2.311652e+05,2.946008e-19
2.316005e+05,2.931351e-19
2.320359e+05,2.916767e-19
2.324712e+05,2.902256e-19
2.329065e+05,2.887816e-19
2.333419e+05,2.873449e-19
2.337772e+05,2.859153e-19
2.342125e+05,2.844928e-19
2.346479e+05,2.830773e-19
2.350832e+05,2.816690e-19
2.355186e+05,2.802676e-19
2.359539e+05,2.788732e-19
2.363892e+05,2.774857e-19
2.368246e+05,2.761052e-19
2.372599e+05,2.747315e-19
2.376953e+05,2.733646e-19
2.381306e+05,2.720046e-19
2.385659e+05,2.706513e-19
2.390013e+05,2.693047e-19
2.394366e+05,2.679649e-19
2.398720e+05,2.666317e-19
2.403073e+05,2.653051e-19
2.407426e+05,2.639852e-19
2.411780e+05,2.626718e-19
2.416133e+05,2.613649e-19
2.420487e+05,2.600646e-19
2.424840e+05,2.587707e-19
2.429193e+05,2.574833e-19
2.433547e+05,2.562022e-19
2.437900e+05,2.549275e-19
2.442254e+05,2.536592e-19
2.446607e+05,2.523972e-19
2.450960e+05,2.511415e-19
2.455314e+05,2.498920e-19
2.459667e+05,2.486487e-19
2.464021e+05,2.474116e-19
2.468374e+05,2.461807e-19
2.472727e+05,2.449559e-19
2.477081e+05,2.437372e-19
2.481434e+05,2.425245e-19
2.485787e+05,2.413179e-19
2.490141e+05,2.401173e-19
2.494494e+05,2.389226e-19
2.498848e+05,2.377340e-19
2.503201e+05,2.365512e-19
2.507554e+05,2.353743e-19
2.511908e+05,2.342032e-19
2.516261e+05,2.330380e-19
2.520615e+05,2.318786e-19
2.524968e+05,2.307249e-19
2.529321e+05,2.295770e-19
2.533675e+05,2.284348e-19
2.538028e+05,2.272983e-19
2.542382e+05,2.261674e-19
2.546735e+05,2.250422e-19
2.551088e+05,2.239226e-19
2.555442e+05,2.228085e-19
2.559795e+05,2.217000e-19
2.564149e+05,2.205970e-19
2.568502e+05,2.194994e-19
2.572855e+05,2.184074e-19
2.577209e+05,2.173208e-19
2.581562e+05,2.162395e-19
2.585916e+05,2.151637e-19
2.590269e+05,2.140932e-19
2.594622e+05,2.130280e-19
2.598976e+05,2.119682e-19
2.603329e+05,2.109136e-19
2.607682e+05,2.098642e-19
2.612036e+05,2.088201e-19
2.616389e+05,2.077812e-19
2.620743e+05,2.067474e-19
2.625096e+05,2.057188e-19
2.629449e+05,2.046953e-19
2.633803e+05,2.036769e-19
2.638156e+05,2.026636e-19
2.642510e+05,2.016553e-19
2.646863e+05,2.006520e-19
2.651216e+05,1.996537e-19
2.655570e+05,1.986604e-19
2.659923e+05,1.976720e-19
2.664277e+05,1.966885e-19
2.668630e+05,1.957099e-19
2.672983e+05,1.947362e-19
2.677337e+05,1.937674e-19
2.681690e+05,1.928033e-19
2.686044e+05,1.918441e-19
2.690397e+05,1.908896e-19
2.694750e+05,1.899399e-19
2.699104e+05,1.889949e-19
2.703457e+05,1.880546e-19
2.707811e+05,1.871190e-19
2.712164e+05,1.861880e-19
2.716517e+05,1.852617e-19
2.720871e+05,1.843400e-19
2.725224e+05,1.834228e-19
2.729577e+05,1.825103e-19
2.733931e+05,1.816022e-19
2.738284e+05,1.806987e-19
2.742638e+05,1.797997e-19
2.746991e+05,1.789052e-19
2.751344e+05,1.780151e-19
2.755698e+05,1.771294e-19
2.760051e+05,1.762481e-19
2.764405e+05,1.753713e-19
2.768758e+05,1.744988e-19
2.773111e+05,1.736306e-19
2.777465e+05,1.727667e-19
2.781818e+05,1.719072e-19
2.786172e+05,1.710519e-19
2.790525e+05,1.702009e-19
2.794878e+05,1.693541e-19
2.799232e+05,1.685115e-19
2.803585e+05,1.676731e-19
2.807939e+05,1.668389e-19
2.812292e+05,1.660088e-19
2.816645e+05,1.651829e-19
2.820999e+05,1.643611e-19
2.825352e+05,1.635433e-19
2.829706e+05,1.627297e-19
2.834059e+05,1.619201e-19
2.838412e+05,1.611145e-19
2.842766e+05,1.603129e-19
2.847119e+05,1.595153e-19
2.851472e+05,1.587217e-19
2.855826e+05,1.579320e-19
2.860179e+05,1.571462e-19
2.864533e+05,1.563644e-19
2.868886e+05,1.555864e-19
2.873239e+05,1.548124e-19
2.877593e+05,1.540421e-19
2.881946e+05,1.532757e-19
2.886300e+05,1.525132e-19
2.890653e+05,1.517544e-19
2.895006e+05,1.509994e-19
2.899360e+05,1.502481e-19
2.903713e+05,1.495006e-19
2.908067e+05,1.487568e-19
2.912420e+05,1.480167e-19
2.916773e+05,1.472803e-19
